time_s,raw_roll_deg,raw_pitch_deg
116.72000,-6.85710,-3.78385
116.73000,-7.14227,-3.69777
116.74000,-7.36204,-3.81339
116.75000,-7.01622,-3.47450
116.76000,-7.25355,-3.61835
116.77000,-7.43753,-3.58905
116.78000,-7.55429,-3.70548
116.79000,-7.27304,-3.65676
116.80000,-7.19933,-3.36304
116.81000,-7.23851,-3.21538
116.82000,-7.25769,-3.09537
116.83000,-7.39026,-3.32681
116.84000,-7.43339,-3.29478
116.85000,-7.40658,-3.27572
116.86000,-7.37786,-3.20584
116.87000,-7.74062,-3.17488
116.88000,-7.53788,-2.88743
116.89000,-7.12646,-2.85909
116.90000,-7.72332,-2.77257
116.91000,-7.38338,-2.84435
116.92000,-7.26818,-2.76005
116.93000,-7.63955,-3.03015
116.94000,-7.58698,-2.87115
116.95000,-7.43157,-2.43380
116.96000,-7.22986,-2.79659
116.97000,-7.64919,-2.49796
116.98000,-7.65978,-2.51303
116.99000,-7.89815,-2.95150
117.00000,-7.50207,-2.34719
117.01000,-7.85323,-2.41352
117.02000,-7.67279,-2.24606
117.03000,-7.70573,-2.47068
117.04000,-7.80762,-2.36563
117.05000,-7.79162,-2.31686
117.06000,-7.87013,-2.42152
117.07000,-7.90264,-2.14416
117.08000,-7.76596,-2.28846
117.09000,-8.05999,-1.87279
117.10000,-8.19165,-1.82175
117.11000,-7.77676,-2.08398
117.12000,-7.89658,-1.76953
117.13000,-7.82337,-1.48296
117.14000,-7.97621,-1.93965
117.15000,-8.03484,-1.86230
117.16000,-7.76145,-1.58452
117.17000,-7.88024,-1.79064
117.18000,-7.75010,-1.48442
117.19000,-7.72173,-1.83466
117.20000,-7.79109,-1.55235
117.21000,-8.19542,-1.26334
117.22000,-7.96169,-1.32228
117.23000,-7.80388,-1.36720
117.24000,-7.70898,-1.18797
117.25000,-7.92188,-1.53130
117.26000,-7.72714,-0.88851
117.27000,-8.07030,-1.03842
117.28000,-7.91252,-1.51693
117.29000,-7.89105,-1.15879
117.30000,-7.87681,-1.15758
117.31000,-7.77174,-0.93417
117.32000,-7.98777,-0.66625
117.33000,-7.69662,-1.03514
117.34000,-7.88992,-0.65084
117.35000,-8.16871,-0.36574
117.36000,-7.99731,-0.53524
117.37000,-8.21524,-0.23176
117.38000,-8.07130,-0.45028
117.39000,-8.03741,-0.42274
117.40000,-8.43394,-0.44354
117.41000,-7.95908,-0.15810
117.42000,-7.79827,-0.28504
117.43000,-8.23757,-0.51664
117.44000,-8.32668,-0.21030
117.45000,-7.60252,-0.25667
117.46000,-8.08794,0.03588
117.47000,-7.81740,-0.23220
117.48000,-8.10937,-0.44156
117.49000,-7.85231,-0.04503
117.50000,-7.83046,-0.26461
117.51000,-8.05244,0.15460
117.52000,-7.94019,0.16813
117.53000,-7.58973,0.17358
117.54000,-8.15281,0.03383
117.55000,-8.25161,0.04619
117.56000,-8.02762,0.75214
117.57000,-8.13734,0.40401
117.58000,-8.14994,0.62002
117.59000,-8.14705,0.53935
117.60000,-7.83159,0.35126
117.61000,-7.85457,0.85764
117.62000,-8.00420,0.66009
117.63000,-7.95707,0.44718
117.64000,-8.28215,1.29425
117.65000,-7.91429,0.64144
117.66000,-8.03603,0.63482
117.67000,-8.03964,1.12580
117.68000,-7.99849,1.15826
117.69000,-7.92145,0.78461
117.70000,-8.06363,1.09132
117.71000,-8.13634,0.87718
117.72000,-8.07957,1.08177
117.73000,-7.70465,0.95911
117.74000,-8.11876,1.07591
117.75000,-7.90053,1.25123
117.76000,-8.16655,0.91086
117.77000,-7.78427,1.13994
117.78000,-8.11401,1.47839
117.79000,-7.95933,1.36031
117.80000,-7.78920,1.39051
117.81000,-7.82346,1.87824
117.82000,-7.79171,1.85538
117.83000,-7.89700,1.54916
117.84000,-7.97122,1.61001
117.85000,-7.66980,1.72994
117.86000,-8.12973,1.74380
117.87000,-7.60629,1.85325
117.88000,-7.73650,1.97326
117.89000,-7.71056,1.91054
117.90000,-7.48649,2.17820
117.91000,-7.85265,2.22217
117.92000,-7.55358,2.45483
117.93000,-7.80716,1.85441
117.94000,-7.84498,2.10224
117.95000,-7.68814,2.33287
117.96000,-7.59987,2.42691
117.97000,-7.33362,2.15317
117.98000,-7.78965,1.94720
117.99000,-7.29806,2.56895
118.00000,-7.67640,2.47413
118.01000,-7.73972,2.55162
118.02000,-7.36613,2.57928
118.03000,-7.71278,2.70177
118.04000,-7.49121,2.60486
118.05000,-7.40553,2.47468
118.06000,-7.77469,2.35630
118.07000,-7.15828,2.86073
118.08000,-7.12987,3.18940
118.09000,-7.38622,2.57070
118.10000,-7.27774,3.01008
118.11000,-7.32635,3.23156
118.12000,-7.53000,2.94044
118.13000,-7.32423,3.02446
118.14000,-7.17387,3.06367
118.15000,-7.24535,3.18969
118.16000,-7.43795,3.29638
118.17000,-7.23187,3.39274
118.18000,-7.13008,3.48585
118.19000,-7.29576,3.57204
118.20000,-6.97296,3.16745
118.21000,-7.15524,3.58774
118.22000,-6.94108,3.37016
118.23000,-7.25210,3.48645
118.24000,-7.03407,3.45931
118.25000,-7.17952,3.54598
118.26000,-6.81776,3.82392
118.27000,-6.98989,3.77542
118.28000,-7.18926,3.53380
118.29000,-7.09924,3.87728
118.30000,-6.91284,4.02050
118.31000,-7.27831,4.14845
118.32000,-7.32579,3.52600
118.33000,-6.66793,3.98943
118.34000,-7.07074,3.83131
118.35000,-6.86050,4.00911
118.36000,-6.63554,4.06298
118.37000,-6.84892,4.05162
118.38000,-6.97105,4.34432
118.39000,-6.93465,4.11616
118.40000,-6.49364,4.32659
118.41000,-6.65357,4.37138
118.42000,-6.67588,4.41744
118.43000,-6.73683,4.64994
118.44000,-6.45581,4.29306
118.45000,-6.66374,4.54961
118.46000,-6.67130,4.67793
118.47000,-6.57176,4.54343
118.48000,-6.62259,4.29737
118.49000,-6.36076,4.63767
118.50000,-6.35820,4.47298
118.51000,-6.17439,4.94698
118.52000,-6.64992,4.80554
118.53000,-6.39852,4.45785
118.54000,-6.28694,4.65662
118.55000,-6.07302,4.97595
118.56000,-6.23085,5.11925
118.57000,-6.33895,5.22689
118.58000,-6.19248,5.07762
118.59000,-5.82928,5.07668
118.60000,-5.89963,5.03081
118.61000,-6.08402,4.97597
118.62000,-6.27403,5.20948
118.63000,-6.32781,4.98362
118.64000,-6.08455,5.23750
118.65000,-6.00876,5.48130
118.66000,-5.82939,5.38223
118.67000,-6.03085,5.33658
118.68000,-5.85021,5.57582
118.69000,-5.84821,5.32108
118.70000,-5.73541,5.42282
118.71000,-5.80763,5.54628
118.72000,-5.63980,5.28464
118.73000,-5.76008,5.68629
118.74000,-5.45895,5.52326
118.75000,-5.66695,5.63795
118.76000,-5.78994,5.73647
118.77000,-5.79559,5.73450
118.78000,-5.46449,5.81355
118.79000,-5.32962,5.83524
118.80000,-5.50503,6.01791
118.81000,-5.50703,6.05121
118.82000,-5.42183,6.07783
118.83000,-5.48605,6.17899
118.84000,-5.15889,6.04421
118.85000,-5.27523,5.94550
118.86000,-5.38159,6.00310
118.87000,-5.42016,6.12521
118.88000,-5.27923,6.01738
118.89000,-4.93884,6.01070
118.90000,-5.14093,6.40812
118.91000,-5.04564,6.13992
118.92000,-5.04160,6.01566
118.93000,-5.08647,6.50612
118.94000,-4.95687,6.49063
118.95000,-4.89068,5.86774
118.96000,-4.90316,6.36292
118.97000,-4.87544,6.33933
118.98000,-4.75388,6.82352
118.99000,-4.72498,6.56569
119.00000,-4.50502,6.58339
119.01000,-4.70332,6.85585
119.02000,-4.68261,6.28830
119.03000,-4.50015,6.58882
119.04000,-4.51786,6.71386
119.05000,-4.38089,6.53486
119.06000,-4.44974,6.37275
119.07000,-4.41960,6.45812
119.08000,-4.38791,6.67104
119.09000,-4.12164,6.79925
119.10000,-4.54211,6.60226
119.11000,-4.33590,6.79758
119.12000,-4.44498,6.43719
119.13000,-4.30156,6.86061
119.14000,-4.23891,7.15666
119.15000,-3.98412,6.90817
119.16000,-3.67862,6.98673
119.17000,-4.02244,7.05555
119.18000,-4.12994,7.01596
119.19000,-4.00482,6.79727
119.20000,-3.89907,6.98590
119.21000,-3.91201,7.07139
119.22000,-3.69447,7.25143
119.23000,-3.88880,7.04227
119.24000,-3.40572,7.20058
119.25000,-3.91819,7.15005
119.26000,-3.36318,7.18264
119.27000,-3.51477,7.30119
119.28000,-3.55044,7.12125
119.29000,-3.39808,7.12734
119.30000,-3.18882,7.08863
119.31000,-3.14344,7.42871
119.32000,-3.46361,7.23862
119.33000,-3.57083,7.56085
119.34000,-3.27103,7.38629
119.35000,-2.77155,7.45755
119.36000,-3.06805,7.35954
119.37000,-3.02375,7.29212
119.38000,-2.85912,7.47467
119.39000,-3.14928,7.32982
119.40000,-2.57677,7.71939
119.41000,-2.81374,7.58242
119.42000,-2.69995,7.46228
119.43000,-2.86130,7.50999
119.44000,-2.76881,7.43591
119.45000,-2.56851,7.52265
119.46000,-2.82818,7.63596
119.47000,-2.36312,7.96280
119.48000,-2.01018,7.55390
119.49000,-2.13920,7.37020
119.50000,-2.61497,7.73571
119.51000,-2.61640,7.68199
119.52000,-2.42010,7.77941
119.53000,-1.92878,7.44479
119.54000,-2.28989,7.72998
119.55000,-1.89135,7.69227
119.56000,-2.19846,7.40734
119.57000,-1.88221,7.64898
119.58000,-2.04289,7.81145
119.59000,-1.99024,7.60582
119.60000,-2.00132,7.99659
119.61000,-2.23267,7.80053
119.62000,-1.91598,7.74062
119.63000,-1.64845,7.86389
119.64000,-1.93530,7.88648
119.65000,-2.10082,7.65417
119.66000,-1.52630,7.59051
119.67000,-1.60982,7.76798
119.68000,-1.49189,7.97417
119.69000,-1.37018,7.89857
119.70000,-1.48819,7.76147
119.71000,-1.30873,7.84478
119.72000,-1.35881,7.60054
119.73000,-1.37555,7.94412
119.74000,-1.06252,7.83355
119.75000,-1.21042,7.86347
119.76000,-1.02538,7.87027
119.77000,-1.26631,7.80224
119.78000,-1.19561,7.77812
119.79000,-0.68325,8.16477
119.80000,-1.30176,8.02919
119.81000,-0.86736,7.86931
119.82000,-0.81273,7.71121
119.83000,-0.74797,7.87195
119.84000,-0.95619,8.05910
119.85000,-0.52285,7.90445
119.86000,-0.63682,7.69477
119.87000,-0.57078,7.88939
119.88000,-0.77290,7.83367
119.89000,-0.48908,7.88549
119.90000,-0.44351,7.90792
119.91000,-0.57327,8.21081
119.92000,-0.31583,8.00266
119.93000,-0.16819,7.96270
119.94000,-0.36004,7.97341
119.95000,-0.11306,8.23341
119.96000,-0.41784,8.18738
119.97000,-0.09422,7.82411
119.98000,-0.40558,8.04861
119.99000,-0.13872,8.42248
120.00000,-0.31292,8.08275
120.01000,0.30737,7.91688
120.02000,0.34545,8.22626
120.03000,0.29736,7.75458
120.04000,0.73081,8.12231
120.05000,0.14303,8.15056
120.06000,0.26472,8.04584
120.07000,0.56597,8.06550
120.08000,0.34670,7.89851
120.09000,0.38018,7.57570
120.10000,0.45137,8.13449
120.11000,0.51190,8.16488
120.12000,1.00651,7.87202
120.13000,0.72406,8.05024
120.14000,1.04069,8.25056
120.15000,0.63127,8.11530
120.16000,0.53011,7.82407
120.17000,0.84380,7.98671
120.18000,0.85669,8.33718
120.19000,1.06630,7.86631
120.20000,1.00617,8.28885
120.21000,1.26529,7.61157
120.22000,0.83056,7.80668
120.23000,1.15400,8.04809
120.24000,1.12184,7.89113
120.25000,1.25471,7.66680
120.26000,1.26217,7.86594
120.27000,1.43305,8.05741
120.28000,1.22947,7.79351
120.29000,1.45794,7.96036
120.30000,1.52571,8.06621
120.31000,1.57354,8.07702
120.32000,1.44820,7.68273
120.33000,1.56869,7.69962
120.34000,1.70864,7.82293
120.35000,1.74026,7.81164
120.36000,1.66255,7.73697
120.37000,1.68504,7.75757
120.38000,1.92603,7.57529
120.39000,2.24894,7.69303
120.40000,1.83170,8.00981
120.41000,2.05064,7.77108
120.42000,2.17378,7.93596
120.43000,2.08021,7.48648
120.44000,2.37522,7.75885
120.45000,2.26640,7.69856
120.46000,2.18088,7.91743
120.47000,2.19744,7.73650
120.48000,2.45762,7.34368
120.49000,2.30179,7.69594
120.50000,2.31016,7.77867
120.51000,2.46928,7.37948
120.52000,2.63696,7.38911
120.53000,2.41799,7.64325
120.54000,2.41604,7.57485
120.55000,2.56085,7.35447
120.56000,2.69983,7.45561
120.57000,2.84851,7.48018
120.58000,2.74524,7.08595
120.59000,2.48048,7.37207
120.60000,3.36140,7.26501
120.61000,2.92217,7.34608
120.62000,2.71873,7.29736
120.63000,3.18509,7.13536
120.64000,3.34391,7.59608
120.65000,3.28630,7.65445
120.66000,3.44007,6.76316
120.67000,3.35963,7.55567
120.68000,3.26670,6.99805
120.69000,3.39852,7.52389
120.70000,3.22489,7.33374
120.71000,3.51622,7.22603
120.72000,3.35913,7.02440
120.73000,3.49753,7.08365
120.74000,3.96209,6.98675
120.75000,3.65795,7.23915
120.76000,3.47933,7.15982
120.77000,3.72589,6.88858
120.78000,3.59183,7.21439
120.79000,3.62987,6.76491
120.80000,3.90471,7.21380
120.81000,4.05708,7.14645
120.82000,3.95302,6.95852
120.83000,3.78472,6.97985
120.84000,4.01846,6.62260
120.85000,4.08301,6.91072
120.86000,3.98880,6.97583
120.87000,4.07481,6.80248
120.88000,4.04610,6.83829
120.89000,4.29989,6.89556
120.90000,4.12153,6.33609
120.91000,4.06840,6.64840
120.92000,4.39088,6.77531
120.93000,4.27604,6.66808
120.94000,4.23928,7.06585
120.95000,4.24517,6.54120
120.96000,4.36272,6.39789
120.97000,4.92917,6.61445
120.98000,4.58643,6.21243
120.99000,4.66486,6.29586
121.00000,5.03141,6.30745
121.01000,5.08666,6.38611
121.02000,4.79695,6.61193
121.03000,4.74054,6.46873
121.04000,5.01392,6.28361
121.05000,4.88125,5.97689
121.06000,5.15610,6.37556
121.07000,5.21154,6.10726
121.08000,4.91919,6.27203
121.09000,5.47813,6.20789
121.10000,4.80382,6.17987
121.11000,5.47123,6.08760
121.12000,4.91024,6.02131
121.13000,5.08468,5.81958
121.14000,5.05673,5.98887
121.15000,5.28358,6.15474
121.16000,5.74739,5.74082
121.17000,5.50814,6.02266
121.18000,5.65407,6.06838
121.19000,5.35736,5.85426
121.20000,5.35608,5.95811
121.21000,5.63770,5.83864
121.22000,5.43296,5.92581
121.23000,5.75699,5.71172
121.24000,5.74866,5.53505
121.25000,5.69850,5.70737
121.26000,5.85842,5.81928
121.27000,5.96448,5.58242
121.28000,5.80011,5.73285
121.29000,5.90072,5.49438
121.30000,5.62702,5.48096
121.31000,5.87192,5.82509
121.32000,5.98603,5.25231
121.33000,6.20607,5.28043
121.34000,6.08189,5.54349
121.35000,5.91336,5.13060
121.36000,6.22244,5.19744
121.37000,5.76705,5.43518
121.38000,5.99924,5.12662
121.39000,6.10977,5.36199
121.40000,6.12050,5.34960
121.41000,6.39469,5.08884
121.42000,6.42659,4.63971
121.43000,6.11793,4.86333
121.44000,6.18911,4.82624
121.45000,6.48312,4.54221
121.46000,6.57410,4.79861
121.47000,6.66441,4.62992
121.48000,6.19566,4.66887
121.49000,6.64205,4.32350
121.50000,6.45968,4.52211
121.51000,6.72930,4.55630
121.52000,6.50346,4.82128
121.53000,6.51796,4.33237
121.54000,6.94947,4.44351
121.55000,6.50172,4.21253
121.56000,6.56411,4.49875
121.57000,6.68463,4.40833
121.58000,6.68708,4.78577
121.59000,6.72123,4.59938
121.60000,6.61717,4.56343
121.61000,6.49886,4.25213
121.62000,7.20711,4.13795
121.63000,7.02698,4.11233
121.64000,6.69565,4.34848
121.65000,6.84691,4.22464
121.66000,6.94115,3.84224
121.67000,7.14555,4.07414
121.68000,7.09774,4.21674
121.69000,6.87846,4.03966
121.70000,6.99850,3.92328
121.71000,7.04536,3.74232
121.72000,6.95974,3.67569
121.73000,6.93433,3.61083
121.74000,7.07396,3.49311
121.75000,7.03214,3.58154
121.76000,7.37608,3.43551
121.77000,7.24500,3.67558
121.78000,7.25692,3.55318
121.79000,7.32526,3.24640
121.80000,7.18873,3.47542
121.81000,7.12376,3.54029
121.82000,7.11019,3.22209
121.83000,7.39062,3.09028
121.84000,7.40880,3.26105
121.85000,7.42955,3.19516
121.86000,7.52441,3.17729
121.87000,7.38223,3.00390
121.88000,7.74084,3.17171
121.89000,7.26340,2.81705
121.90000,7.16603,3.25809
121.91000,7.42307,2.96920
121.92000,8.04291,3.13117
121.93000,7.59755,2.86894
121.94000,7.75571,2.92146
121.95000,7.41677,2.66950
121.96000,7.61194,2.77096
121.97000,7.67592,2.48523
121.98000,7.64478,2.79463
121.99000,7.91169,2.89877
122.00000,7.89428,2.67185
122.01000,7.46646,2.31467
122.02000,7.70842,2.52926
122.03000,7.62625,2.42252
122.04000,7.41431,2.30658
122.05000,7.71445,1.83944
122.06000,7.60323,2.18645
122.07000,7.71449,2.15237
122.08000,7.40876,2.21697
122.09000,7.53720,2.29627
122.10000,7.77979,2.16653
122.11000,7.88425,2.16207
122.12000,7.73838,1.88742
122.13000,7.86011,1.61951
122.14000,8.17623,2.09959
122.15000,7.65720,1.95304
122.16000,7.93513,2.05576
122.17000,7.81302,1.66143
122.18000,8.10973,1.89395
122.19000,8.06154,1.55040
122.20000,7.89348,1.27796
122.21000,7.69757,1.61565
122.22000,7.56642,1.42261
122.23000,7.95763,1.44160
122.24000,7.95690,1.43430
122.25000,8.12508,0.99957
122.26000,7.94857,1.06810
122.27000,7.82467,1.49327
122.28000,8.02159,1.27672
122.29000,7.77788,1.29049
122.30000,8.29787,0.68489
122.31000,7.67476,0.91318
122.32000,7.97412,0.83020
122.33000,8.09446,0.75607
122.34000,8.40662,0.84860
122.35000,8.09935,0.95041
122.36000,7.72964,0.76166
122.37000,7.88637,0.44518
122.38000,8.15365,0.35613
122.39000,7.80267,0.48350
122.40000,7.76558,0.31304
122.41000,8.16204,0.59323
122.42000,8.09442,0.26917
122.43000,7.84217,0.39864
122.44000,8.03159,0.29276
122.45000,8.08262,0.20459
122.46000,8.10858,0.20232
122.47000,8.13046,-0.07259
122.48000,8.06560,0.31999
122.49000,7.78089,0.30809
122.50000,7.91079,0.18324
122.51000,8.10513,-0.18129
122.52000,8.07147,-0.04297
122.53000,7.97415,-0.10950
122.54000,8.07092,-0.17514
122.55000,8.00732,-0.46536
122.56000,8.12274,-0.27498
122.57000,7.97276,-0.12802
122.58000,7.93441,-0.20949
122.59000,7.75759,-0.67243
122.60000,7.94061,-0.86186
122.61000,8.01058,-0.17869
122.62000,8.07590,-0.56820
122.63000,7.95505,-0.31731
122.64000,7.86694,-0.61872
122.65000,8.18657,-0.65880
122.66000,7.73389,-1.11197
122.67000,7.99634,-0.62598
122.68000,7.75123,-1.11571
122.69000,7.67799,-1.05725
122.70000,7.88113,-1.12980
122.71000,8.04873,-0.95172
122.72000,7.66469,-1.01359
122.73000,7.91104,-1.12739
122.74000,8.34540,-1.16838
122.75000,7.88695,-1.27192
122.76000,8.02759,-1.56081
122.77000,7.86151,-1.29597
122.78000,7.60848,-1.39353
122.79000,8.20969,-1.32170
122.80000,7.68033,-1.36498
122.81000,7.99469,-1.65027
122.82000,7.61046,-1.73290
122.83000,8.05073,-1.53201
122.84000,8.03785,-1.54660
122.85000,7.59593,-1.44271
122.86000,7.88278,-1.80763
122.87000,8.00246,-2.18129
122.88000,7.74075,-1.78624
122.89000,7.71051,-1.90038
122.90000,7.73728,-2.20153
122.91000,7.74107,-2.12889
122.92000,7.57570,-2.24874
122.93000,7.56151,-2.39913
122.94000,7.57057,-1.85557
122.95000,7.85198,-2.27917
122.96000,7.73880,-2.28781
122.97000,7.77596,-2.18003
122.98000,7.59668,-2.30279
122.99000,7.93453,-2.21426
123.00000,7.49123,-2.26306
123.01000,7.61047,-2.55267
123.02000,7.43758,-2.53197
123.03000,7.66623,-2.65819
123.04000,7.44421,-2.54683
123.05000,7.51834,-2.72897
123.06000,7.15042,-2.94945
123.07000,7.66431,-3.09026
123.08000,7.46680,-2.99406
123.09000,7.48389,-2.80044
123.10000,7.48658,-2.89922
123.11000,7.78040,-3.15314
123.12000,7.06584,-3.25111
123.13000,7.43060,-3.00911
123.14000,7.27324,-3.25361
123.15000,7.31076,-3.23412
123.16000,7.22153,-3.07561
123.17000,7.44489,-3.19983
123.18000,7.70665,-3.48605
123.19000,7.21164,-3.48091
123.20000,7.15196,-3.47429
123.21000,7.28338,-3.46217
123.22000,7.01474,-3.73497
123.23000,6.89274,-3.36438
123.24000,7.38046,-3.63521
123.25000,7.26726,-3.42551
123.26000,7.58908,-3.78777
123.27000,6.96746,-3.67636
123.28000,7.02258,-3.53274
123.29000,7.07791,-4.31280
123.30000,6.86327,-4.05970
123.31000,6.94935,-3.86055
123.32000,7.21989,-3.94001
123.33000,7.06370,-4.20361
123.34000,6.98124,-4.20769
123.35000,6.70164,-4.02454
123.36000,6.62994,-3.96398
123.37000,6.92177,-4.24018
123.38000,6.92878,-4.25181
123.39000,6.65253,-4.65005
123.40000,6.78343,-4.26012
123.41000,7.07440,-4.12460
123.42000,6.41960,-4.26220
123.43000,6.41324,-4.39830
123.44000,6.54725,-4.57537
123.45000,6.40956,-4.17194
123.46000,6.31851,-4.61420
123.47000,6.66166,-4.31988
123.48000,6.45112,-4.52869
123.49000,6.34004,-5.05490
123.50000,6.44341,-4.95218
123.51000,6.24223,-4.74629
123.52000,6.68098,-4.83204
123.53000,5.87965,-4.43129
123.54000,6.46378,-4.91104
123.55000,6.45807,-4.86420
123.56000,6.81047,-4.91258
123.57000,6.32748,-4.98546
123.58000,6.30341,-5.07229
123.59000,6.47159,-4.79312
123.60000,6.16348,-4.81773
123.61000,6.35651,-5.10247
123.62000,6.30464,-5.33278
123.63000,6.42314,-5.08732
123.64000,5.86428,-5.60209
123.65000,6.12647,-5.11122
123.66000,6.19261,-5.29937
123.67000,5.83328,-5.42788
123.68000,6.11198,-5.19193
123.69000,5.80993,-5.52177
123.70000,5.63802,-5.53636
123.71000,5.85556,-5.37871
123.72000,5.65742,-5.92687
123.73000,5.66958,-5.47290
123.74000,5.79559,-5.52694
123.75000,5.84951,-5.88251
123.76000,5.69964,-5.60424
123.77000,5.85714,-5.31089
123.78000,5.50653,-5.84853
123.79000,5.43138,-5.85101
123.80000,5.57996,-5.66034
123.81000,5.51341,-5.63488
123.82000,5.27232,-5.91264
123.83000,5.48239,-6.28993
123.84000,5.09973,-5.31964
123.85000,5.58056,-5.88072
123.86000,5.12981,-6.18314
123.87000,4.94415,-5.87822
123.88000,5.14984,-5.95502
123.89000,5.24639,-6.30259
123.90000,4.87603,-5.90666
123.91000,5.00143,-6.47652
123.92000,5.22486,-6.43862
123.93000,5.13198,-6.10776
123.94000,4.61067,-6.30260
123.95000,4.74326,-6.21558
123.96000,4.64820,-6.82666
123.97000,4.91251,-6.42532
123.98000,5.07689,-6.68936
123.99000,4.71674,-6.51675
124.00000,4.69240,-6.61562
124.01000,4.52951,-6.39709
124.02000,4.77146,-6.72787
124.03000,4.74969,-6.49818
124.04000,4.58102,-6.50354
124.05000,4.53481,-6.51900
124.06000,4.53238,-6.78199
124.07000,4.20299,-6.56530
124.08000,4.43486,-6.59330
124.09000,4.36563,-6.88719
124.10000,4.51914,-7.01923
124.11000,4.18203,-6.75862
124.12000,4.15994,-7.18397
124.13000,4.11549,-6.68750
124.14000,3.91680,-6.97922
124.15000,4.18128,-6.72538
124.16000,4.14349,-6.88700
124.17000,4.25821,-7.12489
124.18000,3.70409,-6.78237
124.19000,3.59104,-6.94491
124.20000,3.85949,-7.42720
124.21000,3.94295,-6.64761
124.22000,3.84525,-6.90609
124.23000,3.81383,-7.04711
124.24000,3.33574,-7.11276
124.25000,3.55271,-7.25869
124.26000,3.67051,-6.94496
124.27000,3.54764,-7.45729
124.28000,3.80273,-7.06015
124.29000,3.30959,-7.45837
124.30000,3.14697,-7.30047
124.31000,3.09472,-7.11666
124.32000,3.10164,-7.54991
124.33000,3.41459,-7.12051
124.34000,2.92292,-7.29857
124.35000,2.84675,-7.36888
124.36000,3.14998,-7.08994
124.37000,3.22735,-7.64215
124.38000,2.96825,-7.15942
124.39000,2.92783,-7.49764
124.40000,2.86481,-6.94055
124.41000,3.09605,-7.59935
124.42000,2.94638,-7.32202
124.43000,2.75874,-7.19826
124.44000,2.43475,-7.87031
124.45000,3.03753,-7.49457
124.46000,2.66194,-7.44596
124.47000,2.48876,-7.81031
124.48000,2.01676,-7.49698
124.49000,2.33461,-7.56824
124.50000,2.85069,-8.02651
124.51000,2.46144,-7.76040
124.52000,2.37151,-7.54419
124.53000,2.53134,-7.55000
124.54000,2.39601,-7.54526
124.55000,2.21123,-7.69090
124.56000,2.38190,-7.76350
124.57000,2.03539,-7.78862
124.58000,1.99500,-7.54963
124.59000,1.99977,-7.45782
124.60000,2.04328,-8.29539
124.61000,1.82080,-7.69037
124.62000,1.57314,-7.81317
124.63000,1.89770,-7.98824
124.64000,1.59794,-7.71588
124.65000,1.76557,-8.00047
124.66000,1.67915,-7.81320
124.67000,1.70381,-7.75748
124.68000,1.40164,-7.76627
124.69000,1.44553,-7.76445
124.70000,1.16134,-7.89404
124.71000,1.26035,-7.88999
124.72000,1.30005,-7.95317
124.73000,1.19595,-8.01591
124.74000,1.44399,-8.04258
124.75000,1.05455,-8.12147
124.76000,1.29094,-8.04900
124.77000,1.27058,-8.00426
124.78000,1.11534,-7.85742
124.79000,1.13675,-7.79584
124.80000,1.41451,-8.07898
124.81000,0.77520,-8.46328
124.82000,0.96678,-8.11102
124.83000,0.81745,-7.69625
124.84000,0.84320,-7.86024
124.85000,0.59423,-7.96865
124.86000,0.68021,-8.27113
124.87000,0.45540,-8.17538
124.88000,0.56753,-8.13417
124.89000,1.00298,-7.96941
124.90000,0.10677,-7.73693
124.91000,0.51330,-8.13119
124.92000,0.19142,-8.04980
124.93000,0.69888,-8.16470
124.94000,0.49998,-7.84194
124.95000,0.05620,-8.39158
124.96000,0.08964,-7.65282
124.97000,0.18206,-8.42030
124.98000,-0.23629,-7.94759
124.99000,-0.16446,-8.07219
125.00000,0.40322,-7.87231
125.01000,-0.06951,-8.11002
125.02000,-0.32936,-8.12668
125.03000,-0.30406,-8.19851
125.04000,-0.12374,-8.08803
125.05000,-0.14715,-7.91526
125.06000,-0.11295,-8.02217
125.07000,-0.04378,-7.86277
125.08000,-0.09234,-8.22238
125.09000,-0.32879,-7.91086
125.10000,-0.77719,-7.89386
125.11000,-0.73963,-7.72201
125.12000,-0.66493,-8.12940
125.13000,-0.79442,-7.75963
125.14000,-0.78733,-7.94995
125.15000,-0.69857,-7.99714
125.16000,-0.47402,-7.77630
125.17000,-1.06004,-8.17710
125.18000,-1.26798,-7.47941
125.19000,-0.91236,-8.04272
125.20000,-1.11198,-7.87132
125.21000,-0.90729,-7.97820
125.22000,-1.17150,-8.21369
125.23000,-1.21438,-7.62412
125.24000,-1.21125,-7.53806
125.25000,-1.20477,-8.25151
125.26000,-1.36851,-7.73249
125.27000,-1.15626,-7.82982
125.28000,-1.18193,-7.70829
125.29000,-1.53500,-7.71437
125.30000,-1.11778,-8.08093
125.31000,-1.37070,-7.87636
125.32000,-1.76948,-8.33060
125.33000,-1.85066,-7.91807
125.34000,-1.35197,-7.52781
125.35000,-1.87238,-7.92387
125.36000,-1.79892,-7.65640
125.37000,-1.78584,-7.58475
125.38000,-1.87041,-7.62006
125.39000,-1.77274,-7.56955
125.40000,-1.78961,-7.57504
125.41000,-2.11794,-7.84501
125.42000,-1.84952,-7.54071
125.43000,-2.41412,-7.64975
125.44000,-2.19847,-7.25554
125.45000,-2.62926,-7.78943
125.46000,-2.31988,-7.39199
125.47000,-2.44775,-7.65022
125.48000,-2.53463,-7.58210
125.49000,-2.57868,-7.53111
125.50000,-2.46709,-7.58867
125.51000,-2.71389,-7.39451
